year,season,area,age,n
2021,2,2,30,24571.4
2021,2,2,31,22259.2
2021,2,2,32,19955.6
2021,2,2,33,17794.6
2021,2,2,34,16013.7
2021,2,2,35,10489.6
2021,2,2,36,8348.15
2021,2,2,37,8745.51
2021,2,2,38,7543.79
2021,2,2,39,6617.26
2021,2,2,40,30809.5
1952,3,2,1,171402000
1952,3,2,2,72144500
1952,3,2,3,45823500
1952,3,2,4,29103500
1952,3,2,5,22018600
1952,3,2,6,17113300
1952,3,2,7,13130100
1952,3,2,8,9899970
1952,3,2,9,8335880
1952,3,2,10,6933400
1952,3,2,11,5627440
1952,3,2,12,4470050
1952,3,2,13,3907890
1952,3,2,14,3324840
1952,3,2,15,2764680
1952,3,2,16,2261030
1952,3,2,17,2016470
1952,3,2,18,1730360
1952,3,2,19,1456940
1952,3,2,20,1214900
1952,3,2,21,1097060
1952,3,2,22,944215
1952,3,2,23,801047
1952,3,2,24,677848
1952,3,2,25,617524
1952,3,2,26,531769
1952,3,2,27,453383
1952,3,2,28,388155
1952,3,2,29,355972
1952,3,2,30,306358
1952,3,2,31,262095
1952,3,2,32,226517
1952,3,2,33,208817
1952,3,2,34,179524
1952,3,2,35,153961
1952,3,2,36,134089
1952,3,2,37,124121
1952,3,2,38,106583
1952,3,2,39,91568.5
1952,3,2,40,355989
1953,3,2,1,48058200
1953,3,2,2,18222700
1953,3,2,3,41128100
1953,3,2,4,26180300
1953,3,2,5,19820100
1953,3,2,6,15399200
1953,3,2,7,12866000
1953,3,2,8,9773450
1953,3,2,9,8223200
1953,3,2,10,6846330
1953,3,2,11,5569280
1953,3,2,12,4420350
1953,3,2,13,3861130
1953,3,2,14,3283450
1953,3,2,15,2727320
1953,3,2,16,2226980
1953,3,2,17,1984760
1953,3,2,18,1703520
1953,3,2,19,1433980
1953,3,2,20,1194710
1953,3,2,21,1078490
1953,3,2,22,928540
1953,3,2,23,787603
1953,3,2,24,665927
1953,3,2,25,606453
1953,3,2,26,522375
1953,3,2,27,445293
1953,3,2,28,380943
1953,3,2,29,349239
1953,3,2,30,300629
1953,3,2,31,257152
1953,3,2,32,222099
1953,3,2,33,204681
1953,3,2,34,176000
1953,3,2,35,150918
1953,3,2,36,131365
1953,3,2,37,121567
1953,3,2,38,104406
1953,3,2,39,89688.3
1953,3,2,40,479393
1954,3,2,1,230050000
1954,3,2,2,40584700
1954,3,2,3,162920000
1954,3,2,4,14207800
1954,3,2,5,5412890
1954,3,2,6,3788690
1954,3,2,7,11823300
1954,3,2,8,8928360
1954,3,2,9,7522680
1954,3,2,10,6255590
1954,3,2,11,5474880
1954,3,2,12,4374240
1954,3,2,13,3817120
1954,3,2,14,3248460
1954,3,2,15,2704300
1954,3,2,16,2207120
1954,3,2,17,1965410
1954,3,2,18,1685960
1954,3,2,19,1418060
1954,3,2,20,1180160
1954,3,2,21,1064840
1954,3,2,22,916957
1954,3,2,23,777767
1954,3,2,24,657362
1954,3,2,25,598600
1954,3,2,26,515747
1954,3,2,27,439637
1954,3,2,28,375961
1954,3,2,29,344621
1954,3,2,30,296703
1954,3,2,31,253779
1954,3,2,32,219106
1954,3,2,33,201890
1954,3,2,34,173620
1954,3,2,35,148868
1954,3,2,36,129539
1954,3,2,37,119860
1954,3,2,38,102948
1954,3,2,39,88430.9
1954,3,2,40,550443
1955,3,2,1,617886000
1955,3,2,2,65124800
1955,3,2,3,29400900
1955,3,2,4,21191600
1955,3,2,5,25743500
1955,3,2,6,8413960
1955,3,2,7,48219900
1955,3,2,8,4592870
1955,3,2,9,1938370
1955,3,2,10,1456860
1955,3,2,11,5084010
1955,3,2,12,4043900
1955,3,2,13,3535990
1955,3,2,14,3005840
1955,3,2,15,2668650
1955,3,2,16,2190860
1955,3,2,17,1949120
1955,3,2,18,1673050
1955,3,2,19,1409970
1955,3,2,20,1172850
1955,3,2,21,1057330
1955,3,2,22,909884
1955,3,2,23,771165
1955,3,2,24,651152
1955,3,2,25,592702
1955,3,2,26,510743
1955,3,2,27,435391
1955,3,2,28,372256
1955,3,2,29,341230
1955,3,2,30,293857
1955,3,2,31,251354
1955,3,2,32,216964
1955,3,2,33,199903
1955,3,2,34,171934
1955,3,2,35,147418
1955,3,2,36,128248
1955,3,2,37,118654
1955,3,2,38,101921
1955,3,2,39,87545.2
1955,3,2,40,591619
1956,3,2,1,177253000
1956,3,2,2,365895000
1956,3,2,3,20301500
1956,3,2,4,20167100
1956,3,2,5,70100600
1956,3,2,6,13499200
1956,3,2,7,8656080
1956,3,2,8,7654850
1956,3,2,9,9139540
1956,3,2,10,3220460
1956,3,2,11,21271100
1956,3,2,12,1961110
1956,3,2,13,854639
1956,3,2,14,658706
1956,3,2,15,2499800
1956,3,2,16,2045470
1956,3,2,17,1823740
1956,3,2,18,1563700
1956,3,2,19,1393380
1956,3,2,20,1164990
1956,3,2,21,1049310
1956,3,2,22,903506
1956,3,2,23,767071
1956,3,2,24,647371
1956,3,2,25,588732
1956,3,2,26,506971
1956,3,2,27,431849
1956,3,2,28,368906
1956,3,2,29,338041
1956,3,2,30,291154
1956,3,2,31,249066
1956,3,2,32,214973
1956,3,2,33,198089
1956,3,2,34,170417
1956,3,2,35,146129
1956,3,2,36,127110
1956,3,2,37,117600
1956,3,2,38,101028
1956,3,2,39,86777.4
1956,3,2,40,614635
1957,3,2,1,864217000
1957,3,2,2,82051500
1957,3,2,3,6758160
1957,3,2,4,8343290
1957,3,2,5,20011900
1957,3,2,6,77103000
1957,3,2,7,5577770
1957,3,2,8,6574890
1957,3,2,9,25587100
1957,3,2,10,5175790
1957,3,2,11,3860710
1957,3,2,12,3675110
1957,3,2,13,3992050
1957,3,2,14,1449020
1957,3,2,15,10722000
1957,3,2,16,933105
1957,3,2,17,412653
1957,3,2,18,321812
1957,3,2,19,1316710
1957,3,2,20,1098280
1957,3,2,21,991420
1957,3,2,22,852793
1957,3,2,23,759319
1957,3,2,24,643644
1957,3,2,25,584867
1957,3,2,26,503907
1957,3,2,27,429875
1957,3,2,28,367032
1957,3,2,29,336017
1957,3,2,30,289204
1957,3,2,31,247217
1957,3,2,32,213209
1957,3,2,33,196404
1957,3,2,34,168994
1957,3,2,35,144929
1957,3,2,36,126071
1957,3,2,37,116658
1957,3,2,38,100244
1957,3,2,39,86113.8
1957,3,2,40,627182
1958,3,2,1,45026000
1958,3,2,2,200430000
1958,3,2,3,8496470
1958,3,2,4,34792500
1958,3,2,5,96489300
1958,3,2,6,18925300
1958,3,2,7,1866220
1958,3,2,8,2715430
1958,3,2,9,7178780
1958,3,2,10,30058200
1958,3,2,11,2274020
1958,3,2,12,2835470
1958,3,2,13,11529500
1958,3,2,14,2332070
1958,3,2,15,1966740
1958,3,2,16,1960280
1958,3,2,17,1903910
1958,3,2,18,702561
1958,3,2,19,5764810
1958,3,2,20,469992
1958,3,2,21,209499
1958,3,2,22,164413
1958,3,2,23,722074
1958,3,2,24,611089
1958,3,2,25,556493
1958,3,2,26,479048
1958,3,2,27,425383
1958,3,2,28,364541
1958,3,2,29,333492
1958,3,2,30,287172
1958,3,2,31,245790
1958,3,2,32,211866
1958,3,2,33,194988
1958,3,2,34,167652
1958,3,2,35,143675
1958,3,2,36,124890
1958,3,2,37,115535
1958,3,2,38,99295.6
1958,3,2,39,85313.6
1958,3,2,40,632291
1959,3,2,1,26931900
1959,3,2,2,227022000
1959,3,2,3,10265400
1959,3,2,4,3796430
1959,3,2,5,5066280
1959,3,2,6,42869100
1959,3,2,7,2334210
1959,3,2,8,11884600
1959,3,2,9,34090000
1959,3,2,10,8146820
1959,3,2,11,764797
1959,3,2,12,1167320
1959,3,2,13,3167490
1959,3,2,14,13777700
1959,3,2,15,1054220
1959,3,2,16,1359260
1959,3,2,17,5676600
1959,3,2,18,1130910
1959,3,2,19,1067080
1959,3,2,20,1100780
1959,3,2,21,953854
1959,3,2,22,356061
1959,3,2,23,3219580
1959,3,2,24,245649
1959,3,2,25,110019
1959,3,2,26,86658.8
1959,3,2,27,406846
1959,3,2,28,348287
1959,3,2,29,319271
1959,3,2,30,274734
1959,3,2,31,243111
1959,3,2,32,210197
1959,3,2,33,193322
1959,3,2,34,166296
1959,3,2,35,142664
1959,3,2,36,123942
1959,3,2,37,114552
1959,3,2,38,98376.7
1959,3,2,39,84464.7
1959,3,2,40,632358
1960,3,2,1,539813000
1960,3,2,2,17896000
1960,3,2,3,6854790
1960,3,2,4,1385390
1960,3,2,5,3036710
1960,3,2,6,47735300
1960,3,2,7,2822050
1960,3,2,8,1231960
1960,3,2,9,1816800
1960,3,2,10,17559300
1960,3,2,11,950129
1960,3,2,12,5374460
1960,3,2,13,14765400
1960,3,2,14,4113500
1960,3,2,15,356334
1960,3,2,16,557564
1960,3,2,17,1525090
1960,3,2,18,6807360
1960,3,2,19,521193
1960,3,2,20,689989
1960,3,2,21,2942840
1960,3,2,22,573812
1960,3,2,23,602126
1960,3,2,24,638133
1960,3,2,25,494626
1960,3,2,26,186318
1960,3,2,27,1845060
1960,3,2,28,132044
1960,3,2,29,59316.9
1960,3,2,30,46826.5
1960,3,2,31,233902
1960,3,2,32,202096
1960,3,2,33,186211
1960,3,2,34,160091
1960,3,2,35,141150
1960,3,2,36,122930
1960,3,2,37,113547
1960,3,2,38,97554.5
1960,3,2,39,83830.8
1960,3,2,40,630023
1961,3,2,1,183208000
1961,3,2,2,67469500
1961,3,2,3,24986100
1961,3,2,4,2626330
1961,3,2,5,61474300
1961,3,2,6,3984490
1961,3,2,7,2374340
1961,3,2,8,449738
1961,3,2,9,1089360
1961,3,2,10,18558600
1961,3,2,11,1150980
1961,3,2,12,528168
1961,3,2,13,802161
1961,3,2,14,8500830
1961,3,2,15,440675
1961,3,2,16,2712230
1961,3,2,17,6989680
1961,3,2,18,2235200
1961,3,2,19,177650
1961,3,2,20,282755
1961,3,2,21,774415
1961,3,2,22,3531230
1961,3,2,23,269289
1961,3,2,24,364827
1961,3,2,25,1584190
1961,3,2,26,301387
1961,3,2,27,349231
1961,3,2,28,378123
1961,3,2,29,263955
1961,3,2,30,100195
1961,3,2,31,1078820
1961,3,2,32,72754.6
1961,3,2,33,32749.7
1961,3,2,34,25891
1961,3,2,35,136836
1961,3,2,36,119120
1961,3,2,37,110203
1961,3,2,38,94644
1961,3,2,39,83159.6
1961,3,2,40,627887
1962,3,2,1,61814600
1962,3,2,2,287636000
1962,3,2,3,5952360
1962,3,2,4,1557730
1962,3,2,5,21931700
1962,3,2,6,13996900
1962,3,2,7,7969830
1962,3,2,8,849473
1962,3,2,9,22305600
1962,3,2,10,1661790
1962,3,2,11,1233840
1962,3,2,12,192002
1962,3,2,13,478284
1962,3,2,14,8436040
1962,3,2,15,531080
1962,3,2,16,250379
1962,3,2,17,384732
1962,3,2,18,4417630
1962,3,2,19,216943
1962,3,2,20,1441640
1962,3,2,21,3459480
1962,3,2,22,1258280
1962,3,2,23,91921.5
1962,3,2,24,148291
1962,3,2,25,405326
1962,3,2,26,1883620
1962,3,2,27,142750
1962,3,2,28,197498
1962,3,2,29,871350
1962,3,2,30,161583
1962,3,2,31,205058
1962,3,2,32,225835
1962,3,2,33,143303
1962,3,2,34,54767.9
1962,3,2,35,635953
1962,3,2,36,40658.7
1962,3,2,37,18328.9
1962,3,2,38,14504.8
1962,3,2,39,80608.7
1962,3,2,40,618178
1963,3,2,1,947767000
1963,3,2,2,64503100
1963,3,2,3,3210200
1963,3,2,4,1987170
1963,3,2,5,7524400
1963,3,2,6,60540800
1963,3,2,7,1636240
1963,3,2,8,504394
1963,3,2,9,8440610
1963,3,2,10,5370230
1963,3,2,11,3874870
1963,3,2,12,362313
1963,3,2,13,9959230
1963,3,2,14,814230
1963,3,2,15,710600
1963,3,2,16,91343.1
1963,3,2,17,230053
1963,3,2,18,4150390
1963,3,2,19,262509
1963,3,2,20,126217
1963,3,2,21,194994
1963,3,2,22,2412980
1963,3,2,23,111829
1963,3,2,24,798279
1963,3,2,25,1779010
1963,3,2,26,729472
1963,3,2,27,49226.3
1963,3,2,28,80313.7
1963,3,2,29,218699
1963,3,2,30,1034070
1963,3,2,31,77800.7
1963,3,2,32,109732
1963,3,2,33,491071
1963,3,2,34,88800.6
1963,3,2,35,122301
1963,3,2,36,136529
1963,3,2,37,79578.7
1963,3,2,38,30599.7
1963,3,2,39,379892
1963,3,2,40,462625
1964,3,2,1,35322000
1964,3,2,2,8455800
1964,3,2,3,13838000
1964,3,2,4,11566000
1964,3,2,5,109048000
1964,3,2,6,13370200
1964,3,2,7,883891
1964,3,2,8,645703
1964,3,2,9,3182090
1964,3,2,10,23615000
1964,3,2,11,666311
1964,3,2,12,215099
1964,3,2,13,3996040
1964,3,2,14,2410140
1964,3,2,15,2117570
1964,3,2,16,171203
1964,3,2,17,4846290
1964,3,2,18,427953
1964,3,2,19,424438
1964,3,2,20,45902.3
1964,3,2,21,116151
1964,3,2,22,2134000
1964,3,2,23,135026
1964,3,2,24,65987.2
1964,3,2,25,102173
1964,3,2,26,1356200
1964,3,2,27,59306.6
1964,3,2,28,452441
1964,3,2,29,937279
1964,3,2,30,429099
1964,3,2,31,26941.2
1964,3,2,32,44386.8
1964,3,2,33,120323
1964,3,2,34,577999
1964,3,2,35,43165.8
1964,3,2,36,61958.3
1964,3,2,37,280804
1964,3,2,38,49588.4
1964,3,2,39,73399.7
1964,3,2,40,651016
1965,3,2,1,36582400
1965,3,2,2,94108500
1965,3,2,3,2334190
1965,3,2,4,19636900
1965,3,2,5,3960470
1965,3,2,6,1753030
1965,3,2,7,3818590
1965,3,2,8,4255070
1965,3,2,9,39996000
1965,3,2,10,5108710
1965,3,2,11,360851
1965,3,2,12,276863
1965,3,2,13,1645500
1965,3,2,14,10823400
1965,3,2,15,308515
1965,3,2,16,101974
1965,3,2,17,2068100
1965,3,2,18,1166220
1965,3,2,19,1221290
1965,3,2,20,85786.9
1965,3,2,21,2487730
1965,3,2,22,235360
1965,3,2,23,259149
1965,3,2,24,24029.1
1965,3,2,25,60890.3
1965,3,2,26,1136520
1965,3,2,27,71772.4
1965,3,2,28,35577.9
1965,3,2,29,55115.8
1965,3,2,30,780612
1965,3,2,31,32289.7
1965,3,2,32,261778
1965,3,2,33,505842
1965,3,2,34,255887
1965,3,2,35,15069.9
1965,3,2,36,25042
1965,3,2,37,67563.8
1965,3,2,38,329249
1965,3,2,39,24414.5
1965,3,2,40,663456
1966,3,2,1,70838300
1966,3,2,2,33842700
1966,3,2,3,2400170
1966,3,2,4,70104500
1966,3,2,5,4106970
1966,3,2,6,19527400
1966,3,2,7,638590
1966,3,2,8,7467990
1966,3,2,9,1411850
1966,3,2,10,672104
1966,3,2,11,1560980
1966,3,2,12,2066860
1966,3,2,13,18027100
1966,3,2,14,2281190
1966,3,2,15,166905
1966,3,2,16,131414
1966,3,2,17,915388
1966,3,2,18,5328210
1966,3,2,19,151836
1966,3,2,20,51022
1966,3,2,21,1121800
1966,3,2,22,589347
1966,3,2,23,723567
1966,3,2,24,44590.8
1966,3,2,25,1321010
1966,3,2,26,132957
1966,3,2,27,159441
1966,3,2,28,12919.9
1966,3,2,29,32728
1966,3,2,30,619612
1966,3,2,31,39009.7
1966,3,2,32,19585.4
1966,3,2,33,30329.6
1966,3,2,34,455571
1966,3,2,35,17902.8
1966,3,2,36,153273
1966,3,2,37,277762
1966,3,2,38,153534
1966,3,2,39,8554.41
1966,3,2,40,652731
1967,3,2,1,85983700
1967,3,2,2,16555300
1967,3,2,3,3326060
1967,3,2,4,34926700
1967,3,2,5,7979570
1967,3,2,6,8229530
1967,3,2,7,660614
1967,3,2,8,23481000
1967,3,2,9,1465020
1967,3,2,10,7482070
1967,3,2,11,258333
1967,3,2,12,3717170
1967,3,2,13,615927
1967,3,2,14,301037
1967,3,2,15,722667
1967,3,2,16,1106680
1967,3,2,17,8856470
1967,3,2,18,1093900
1967,3,2,19,82234.9
1967,3,2,20,65996.9
1967,3,2,21,529469
1967,3,2,22,2748840
1967,3,2,23,77970.8
1967,3,2,24,26546.5
1967,3,2,25,628962
1967,3,2,26,307877
1967,3,2,27,435962
1967,3,2,28,23860.4
1967,3,2,29,720694
1967,3,2,30,76641.4
1967,3,2,31,98525.1
1967,3,2,32,7107.61
1967,3,2,33,17981.9
1967,3,2,34,344856
1967,3,2,35,21636.2
1967,3,2,36,10987.9
1967,3,2,37,17002.1
1967,3,2,38,269068
1967,3,2,39,10099.4
1967,3,2,40,730587
1968,3,2,1,50696900
1968,3,2,2,11337600
1968,3,2,3,37039500
1968,3,2,4,65907000
1968,3,2,5,10688700
1968,3,2,6,4636530
1968,3,2,7,916288
1968,3,2,8,11560100
1968,3,2,9,2865120
1968,3,2,10,3775150
1968,3,2,11,268747
1968,3,2,12,10356300
1968,3,2,13,638746
1968,3,2,14,3344420
1968,3,2,15,118100
1968,3,2,16,2026650
1968,3,2,17,291748
1968,3,2,18,144530
1968,3,2,19,355420
1968,3,2,20,621049
1968,3,2,21,4566940
1968,3,2,22,547125
1968,3,2,23,42142.7
1968,3,2,24,34361
1968,3,2,25,312605
1968,3,2,26,1462130
1968,3,2,27,41182
1968,3,2,28,14176.7
1968,3,2,29,359697
1968,3,2,30,164553
1968,3,2,31,264419
1968,3,2,32,13028.3
1968,3,2,33,400536
1968,3,2,34,44705.4
1968,3,2,35,60804.3
1968,3,2,36,3973.71
1968,3,2,37,10036.5
1968,3,2,38,194734
1968,3,2,39,12175
1968,3,2,40,612590
1969,3,2,1,324841000
1969,3,2,2,37821100
1969,3,2,3,19897900
1969,3,2,4,12069000
1969,3,2,5,5694820
1969,3,2,6,2353780
1969,3,2,7,10150000
1969,3,2,8,21231900
1969,3,2,9,4294700
1969,3,2,10,2416670
1969,3,2,11,373936
1969,3,2,12,5048150
1969,3,2,13,1263340
1969,3,2,14,2011270
1969,3,2,15,124222
1969,3,2,16,5079560
1969,3,2,17,303725
1969,3,2,18,1609440
1969,3,2,19,57599.1
1969,3,2,20,1158970
1969,3,2,21,145674
1969,3,2,22,72837.9
1969,3,2,23,182901
1969,3,2,24,360650
1969,3,2,25,2448860
1969,3,2,26,283560
1969,3,2,27,22343.3
1969,3,2,28,18469.3
1969,3,2,29,187749
1969,3,2,30,800103
1969,3,2,31,22352.3
1969,3,2,32,7769.07
1969,3,2,33,209696
1969,3,2,34,90098.7
1969,3,2,35,161729
1969,3,2,36,7272.35
1969,3,2,37,227192
1969,3,2,38,26443
1969,3,2,39,37645.2
1969,3,2,40,492128
1970,3,2,1,24579300
1970,3,2,2,9747500
1970,3,2,3,34197100
1970,3,2,4,13027400
1970,3,2,5,34862400
1970,3,2,6,7747400
1970,3,2,7,7527810
1970,3,2,8,4866680
1970,3,2,9,2007330
1970,3,2,10,898535
1970,3,2,11,4105920
1970,3,2,12,8985080
1970,3,2,13,2115050
1970,3,2,14,1407520
1970,3,2,15,172502
1970,3,2,16,2433270
1970,3,2,17,603003
1970,3,2,18,1129030
1970,3,2,19,60711.5
1970,3,2,20,2618160
1970,3,2,21,150880
1970,3,2,22,806011
1970,3,2,23,29140.1
1970,3,2,24,677340
1970,3,2,25,74982.4
1970,3,2,26,37740.3
1970,3,2,27,96556.5
1970,3,2,28,212251
1970,3,2,29,1340680
1970,3,2,30,149881
1970,3,2,31,12066.3
1970,3,2,32,10096.1
1970,3,2,33,113004
1970,3,2,34,444144
1970,3,2,35,12304.5
1970,3,2,36,4313.1
1970,3,2,37,122949
1970,3,2,38,49934.1
1970,3,2,39,98583.3
1970,3,2,40,463770
1971,3,2,1,42261000
1971,3,2,2,66622800
1971,3,2,3,53331300
1971,3,2,4,32605000
1971,3,2,5,2327810
1971,3,2,6,1736400
1971,3,2,7,9450900
1971,3,2,8,4616860
1971,3,2,9,12108300
1971,3,2,10,2882550
1971,3,2,11,4018180
1971,3,2,12,2550360
1971,3,2,13,877135
1971,3,2,14,402797
1971,3,2,15,1881210
1971,3,2,16,4200060
1971,3,2,17,1127310
1971,3,2,18,846588
1971,3,2,19,84462.4
1971,3,2,20,1237430
1971,3,2,21,302042
1971,3,2,22,654260
1971,3,2,23,30903.3
1971,3,2,24,1400740
1971,3,2,25,77548.1
1971,3,2,26,416527
1971,3,2,27,15179.7
1971,3,2,28,401730
1971,3,2,29,39586.4
1971,3,2,30,20026.6
1971,3,2,31,52127.6
1971,3,2,32,126225
1971,3,2,33,747913
1971,3,2,34,80770.1
1971,3,2,35,6636.29
1971,3,2,36,5613.61
1971,3,2,37,68258.7
1971,3,2,38,250301
1971,3,2,39,6878.57
1971,3,2,40,436847
1972,3,2,1,159335000
1972,3,2,2,124574000
1972,3,2,3,32723100
1972,3,2,4,13947800
1972,3,2,5,4446730
1972,3,2,6,12366200
1972,3,2,7,14062000
1972,3,2,8,10296400
1972,3,2,9,804953
1972,3,2,10,648691
1972,3,2,11,4118650
1972,3,2,12,2241280
1972,3,2,13,5331200
1972,3,2,14,1289840
1972,3,2,15,2377110
1972,3,2,16,1450660
1972,3,2,17,416912
1972,3,2,18,193582
1972,3,2,19,915110
1972,3,2,20,2070710
1972,3,2,21,628270
1972,3,2,22,517851
1972,3,2,23,43188.3
1972,3,2,24,655366
1972,3,2,25,157152
1972,3,2,26,387694
1972,3,2,27,16269
1972,3,2,28,772713
1972,3,2,29,41080.5
1972,3,2,30,221575
1972,3,2,31,8131.37
1972,3,2,32,241465
1972,3,2,33,21448
1972,3,2,34,10897.4
1972,3,2,35,28823
1972,3,2,36,75954.2
1972,3,2,37,425924
1972,3,2,38,44520.9
1972,3,2,39,3728.22
1972,3,2,40,453001
1973,3,2,1,42785200
1973,3,2,2,35559800
1973,3,2,3,5537990
1973,3,2,4,95957500
1973,3,2,5,16778200
1973,3,2,6,23830700
1973,3,2,7,8881720
1973,3,2,8,4447130
1973,3,2,9,1795150
1973,3,2,10,4653770
1973,3,2,11,5858380
1973,3,2,12,4424410
1973,3,2,13,352491
1973,3,2,14,290211
1973,3,2,15,2047140
1973,3,2,16,1195800
1973,3,2,17,2532510
1973,3,2,18,613056
1973,3,2,19,1427730
1973,3,2,20,843228
1973,3,2,21,206146
1973,3,2,22,96424
1973,3,2,23,459916
1973,3,2,24,1051710
1973,3,2,25,357539
1973,3,2,26,316683
1973,3,2,27,22619.9
1973,3,2,28,354659
1973,3,2,29,83487
1973,3,2,30,230904
1973,3,2,31,8724.13
1973,3,2,32,432657
1973,3,2,33,22125.8
1973,3,2,34,119752
1973,3,2,35,4422.25
1973,3,2,36,145149
1973,3,2,37,11780.8
1973,3,2,38,6008.15
1973,3,2,39,16124.8
1973,3,2,40,584783
1974,3,2,1,663824000
1974,3,2,2,37960200
1974,3,2,3,2571320
1974,3,2,4,5394290
1974,3,2,5,3882360
1974,3,2,6,6293620
1974,3,2,7,1356550
1974,3,2,8,29519000
1974,3,2,9,5984590
1974,3,2,10,9015260
1974,3,2,11,3696980
1974,3,2,12,1883160
1974,3,2,13,898789
1974,3,2,14,2065360
1974,3,2,15,2776710
1974,3,2,16,2085560
1974,3,2,17,165438
1974,3,2,18,137029
1974,3,2,19,1060580
1974,3,2,20,658456
1974,3,2,21,1243090
1974,3,2,22,299596
1974,3,2,23,856591
1974,3,2,24,492404
1974,3,2,25,103988
1974,3,2,26,48896.3
1974,3,2,27,234901
1974,3,2,28,541966
1974,3,2,29,204668
1974,3,2,30,191792
1974,3,2,31,11984.7
1974,3,2,32,193726
1974,3,2,33,44781.7
1974,3,2,34,136851
1974,3,2,35,4716.55
1974,3,2,36,243311
1974,3,2,37,12000.9
1974,3,2,38,65145.3
1974,3,2,39,2419.42
1974,3,2,40,445114
1975,3,2,1,244354000
1975,3,2,2,12030700
1975,3,2,3,8327460
1975,3,2,4,7575850
1975,3,2,5,66434600
1975,3,2,6,6558650
1975,3,2,7,660936
1975,3,2,8,1855010
1975,3,2,9,1331150
1975,3,2,10,2526690
1975,3,2,11,530948
1975,3,2,12,12248200
1975,3,2,13,2708630
1975,3,2,14,4092550
1975,3,2,15,1761330
1975,3,2,16,878440
1975,3,2,17,480727
1975,3,2,18,969669
1975,3,2,19,1384700
1975,3,2,20,1026630
1975,3,2,21,80813.8
1975,3,2,22,67176.6
1975,3,2,23,568079
1975,3,2,24,373019
1975,3,2,25,630142
1975,3,2,26,150741
1975,3,2,27,516933
1975,3,2,28,290466
1975,3,2,29,53778.8
1975,3,2,30,25389.8
1975,3,2,31,122718
1975,3,2,32,285355
1975,3,2,33,118614
1975,3,2,34,116200
1975,3,2,35,6473.86
1975,3,2,36,107621
1975,3,2,37,24452.5
1975,3,2,38,81455.6
1975,3,2,39,2592.84
1975,3,2,40,443386
1976,3,2,1,272998000
1976,3,2,2,141102000
1976,3,2,3,6355540
1976,3,2,4,3951050
1976,3,2,5,25324600
1976,3,2,6,2887240
1976,3,2,7,1867400
1976,3,2,8,2934190
1976,3,2,9,22753700
1976,3,2,10,2406670
1976,3,2,11,294901
1976,3,2,12,868031
1976,3,2,13,577838
1976,3,2,14,1235240
1976,3,2,15,239882
1976,3,2,16,5610950
1976,3,2,17,1322490
1976,3,2,18,1974130
1976,3,2,19,883875
1976,3,2,20,429335
1976,3,2,21,267140
1976,3,2,22,474682
1976,3,2,23,720778
1976,3,2,24,525435
1976,3,2,25,40943.1
1976,3,2,26,34079.5
1976,3,2,27,313315
1976,3,2,28,216267
1976,3,2,29,329214
1976,3,2,30,78027.7
1976,3,2,31,314103
1976,3,2,32,173217
1976,3,2,33,28542.9
1976,3,2,34,13520.8
1976,3,2,35,65702.8
1976,3,2,36,153850
1976,3,2,37,69686.3
1976,3,2,38,70696.4
1976,3,2,39,3573.96
1976,3,2,40,384001
1977,3,2,1,75045200
1977,3,2,2,24286400
1977,3,2,3,40395400
1977,3,2,4,22592600
1977,3,2,5,27553500
1977,3,2,6,26859100
1977,3,2,7,1589200
1977,3,2,8,1403110
1977,3,2,9,9543550
1977,3,2,10,1603150
1977,3,2,11,744780
1977,3,2,12,1517240
1977,3,2,13,9869940
1977,3,2,14,1064190
1977,3,2,15,151833
1977,3,2,16,443664
1977,3,2,17,267405
1977,3,2,18,632935
1977,3,2,19,112564
1977,3,2,20,2656540
1977,3,2,21,667814
1977,3,2,22,983652
1977,3,2,23,456843
1977,3,2,24,215681
1977,3,2,25,150982
1977,3,2,26,237881
1977,3,2,27,383770
1977,3,2,28,274438
1977,3,2,29,21144.4
1977,3,2,30,17600.5
1977,3,2,31,174751
1977,3,2,32,125984
1977,3,2,33,174614
1977,3,2,34,40972
1977,3,2,35,189421
1977,3,2,36,102885
1977,3,2,37,15335.3
1977,3,2,38,7285.09
1977,3,2,39,35569.3
1977,3,2,40,392752
1978,3,2,1,46273100
1978,3,2,2,40357100
1978,3,2,3,65346800
1978,3,2,4,12205000
1978,3,2,5,7781720
1978,3,2,6,4080240
1978,3,2,7,9909240
1978,3,2,8,7053190
1978,3,2,9,9715550
1978,3,2,10,10349200
1978,3,2,11,632645
1978,3,2,12,672418
1978,3,2,13,4542830
1978,3,2,14,975873
1978,3,2,15,336680
1978,3,2,16,826278
1978,3,2,17,4519070
1978,3,2,18,489329
1978,3,2,19,80479.5
1978,3,2,20,232415
1978,3,2,21,127684
1978,3,2,22,334790
1978,3,2,23,54479.2
1978,3,2,24,1295060
1978,3,2,25,347437
1978,3,2,26,504243
1978,3,2,27,242052
1978,3,2,28,110939
1978,3,2,29,86401.7
1978,3,2,30,121734
1978,3,2,31,208283
1978,3,2,32,145987
1978,3,2,33,11118
1978,3,2,34,9247.92
1978,3,2,35,98451.4
1978,3,2,36,73676.2
1978,3,2,37,94009.3
1978,3,2,38,21834.8
1978,3,2,39,113651
1978,3,2,40,319686
1979,3,2,1,63020400
1979,3,2,2,90252600
1979,3,2,3,67348600
1979,3,2,4,6157800
1979,3,2,5,4302120
1979,3,2,6,7006890
1979,3,2,7,16388300
