age,year,area,f
24,2020,3,0.045743072
25,2020,3,0.044181308
26,2020,3,0.043028196
27,2020,3,0.042177393
28,2020,3,0.041551535
29,2020,3,0.041093673
30,2020,3,0.040761508
31,2020,3,0.040523325
32,2020,3,0.040355303
33,2020,3,0.040239417
34,2020,3,0.040162088
35,2020,3,0.040113056
36,2020,3,0.040084587
37,2020,3,0.040070822
38,2020,3,0.040070822
39,2020,3,0.040070822
40,2020,3,0.040070822
1,2021,3,4.7190563e-05
2,2021,3,0.39625946
3,2021,3,0.49632403
4,2021,3,0.6551805
5,2021,3,0.67605065
6,2021,3,0.60847887
7,2021,3,0.53342116
8,2021,3,0.47954166
9,2021,3,0.43206406
10,2021,3,0.37811105
11,2021,3,0.31415216
12,2021,3,0.24434345
13,2021,3,0.1796684
14,2021,3,0.13013413
15,2021,3,0.096073576
16,2021,3,0.073437647
17,2021,3,0.058403936
18,2021,3,0.048282421
19,2021,3,0.041341591
20,2021,3,0.03649294
21,2021,3,0.033049522
22,2021,3,0.030570697
23,2021,3,0.028767531
24,2021,3,0.027446172
25,2021,3,0.026473497
26,2021,3,0.025756133
27,2021,3,0.025227393
28,2021,3,0.024838885
29,2021,3,0.024555049
30,2021,3,0.02434944
31,2021,3,0.024202317
32,2021,3,0.024098806
33,2021,3,0.024027712
34,2021,3,0.023980552
35,2021,3,0.023950943
36,2021,3,0.023934063
37,2021,3,0.023926285
38,2021,3,0.023926285
39,2021,3,0.023926285
40,2021,3,0.023926285
1,1952,4,3.8921785e-12
2,1952,4,3.8921785e-12
3,1952,4,2.98762845e-07
4,1952,4,1.15924932e-06
5,1952,4,1.11612494e-05
6,1952,4,0.00011686053
7,1952,4,0.0005131553
8,1952,4,0.001080584
9,1952,4,0.0020144928
10,1952,4,0.0034612222
11,1952,4,0.005092168
12,1952,4,0.006307838
13,1952,4,0.006664013
14,1952,4,0.006181317
15,1952,4,0.005327191
16,1952,4,0.0044784624
17,1952,4,0.003771401
18,1952,4,0.0032235639
19,1952,4,0.0028117708
20,1952,4,0.002505587
21,1952,4,0.0022783605
22,1952,4,0.0021094192
23,1952,4,0.0019834493
24,1952,4,0.0018892815
25,1952,4,0.001818781
26,1952,4,0.0017659917
27,1952,4,0.0017265196
28,1952,4,0.0016970946
29,1952,4,0.0016752651
30,1952,4,0.001659181
31,1952,4,0.0016474398
32,1952,4,0.0016389739
33,1952,4,0.0016329696
34,1952,4,0.0016288068
35,1952,4,0.0016260127
36,1952,4,0.0016242272
37,1952,4,0.0016231776
38,1952,4,0.0016231776
39,1952,4,0.0016231776
40,1952,4,0.0016231776
1,1953,4,5.1612048e-12
2,1953,4,5.1612048e-12
3,1953,4,5.055409e-07
4,1953,4,1.9613546e-06
5,1953,4,1.8354077e-05
6,1953,4,0.00015661268
7,1953,4,0.0006395116
8,1953,4,0.0013443597
9,1953,4,0.0025277054
10,1953,4,0.0043829143
11,1953,4,0.006514223
12,1953,4,0.008161225
13,1953,4,0.008728604
14,1953,4,0.008201374
15,1953,4,0.007157526
16,1953,4,0.0060863813
17,1953,4,0.0051765911
18,1953,4,0.004461704
19,1953,4,0.0039184933
20,1953,4,0.0035111512
21,1953,4,0.0032068215
22,1953,4,0.0029793564
23,1953,4,0.002809043
24,1953,4,0.0026813116
25,1953,4,0.0025854382
26,1953,4,0.0025135073
27,1953,4,0.0024596385
28,1953,4,0.0024194328
29,1953,4,0.0023895772
30,1953,4,0.0023675636
31,1953,4,0.0023514843
32,1953,4,0.0023398858
33,1953,4,0.0023316569
34,1953,4,0.0023259502
35,1953,4,0.0023221189
36,1953,4,0.0023196703
37,1953,4,0.0023182308
38,1953,4,0.0023182308
39,1953,4,0.0023182308
40,1953,4,0.0023182308
1,1954,4,2.0804545e-12
2,1954,4,2.0804545e-12
3,1954,4,2.03811283e-07
4,1954,4,7.9072984e-07
5,1954,4,7.3994206e-06
6,1954,4,6.3130161e-05
7,1954,4,0.00025777206
8,1954,4,0.00054187909
9,1954,4,0.0010188637
10,1954,4,0.0017666703
11,1954,4,0.0026257809
12,1954,4,0.0032896882
13,1954,4,0.0035184214
14,1954,4,0.0033059291
15,1954,4,0.0028851854
16,1954,4,0.0024534274
17,1954,4,0.0020867043
18,1954,4,0.0017985402
19,1954,4,0.0015795761
20,1954,4,0.0014153782
21,1954,4,0.0012927038
22,1954,4,0.001201013
23,1954,4,0.00113235988
24,1954,4,0.00108087113
25,1954,4,0.00104222441
26,1954,4,0.00101322884
27,1954,4,0.00099151428
28,1954,4,0.00097530717
29,1954,4,0.00096327236
30,1954,4,0.00095439862
31,1954,4,0.00094791698
32,1954,4,0.00094324147
33,1954,4,0.00093992453
34,1954,4,0.00093762417
35,1954,4,0.00093607973
36,1954,4,0.0009350926
37,1954,4,0.00093451232
38,1954,4,0.00093451232
39,1954,4,0.00093451232
40,1954,4,0.00093451232
1,1955,4,5.6601168e-12
2,1955,4,5.6601168e-12
3,1955,4,6.8859456e-07
4,1955,4,2.6713325e-06
5,1955,4,2.4488456e-05
6,1955,4,0.00017377654
7,1955,4,0.0006510812
8,1955,4,0.0013656768
9,1955,4,0.0025958579
10,1955,4,0.0045528339
11,1955,4,0.0068516463
12,1955,4,0.008700761
13,1955,4,0.00943963
14,1955,4,0.008999892
15,1955,4,0.0079640432
16,1955,4,0.0068559864
17,1955,4,0.0058923673
18,1955,4,0.0051225663
19,1955,4,0.0045303398
20,1955,4,0.0040819913
21,1955,4,0.0037445416
22,1955,4,0.0034908672
23,1955,4,0.0033000771
24,1955,4,0.0031564872
25,1955,4,0.0030484187
26,1955,4,0.002967166
27,1955,4,0.0029062164
28,1955,4,0.0028606685
29,1955,4,0.0028268117
30,1955,4,0.002801829
31,1955,4,0.0027835703
32,1955,4,0.0027703939
33,1955,4,0.0027610417
34,1955,4,0.0027545549
35,1955,4,0.0027501985
36,1955,4,0.0027474133
37,1955,4,0.0027457758
38,1955,4,0.0027457758
39,1955,4,0.0027457758
40,1955,4,0.0027457758
1,1956,4,4.9409295e-12
2,1956,4,4.9409295e-12
3,1956,4,4.2956973e-07
4,1956,4,1.6666972e-06
5,1956,4,1.5803248e-05
6,1956,4,0.00014910778
7,1956,4,0.00063258742
8,1956,4,0.0013310215
9,1956,4,0.0024912475
10,1956,4,0.0042987203
11,1956,4,0.0063546825
12,1956,4,0.0079140014
13,1956,4,0.008409879
14,1956,4,0.007849024
15,1956,4,0.0068055818
16,1956,4,0.0057531407
17,1956,4,0.0048683514
18,1956,4,0.0041782202
19,1956,4,0.0036567778
20,1956,4,0.003267481
21,1956,4,0.0029776408
22,1956,4,0.0027615961
23,1956,4,0.0026001781
24,1956,4,0.0024793211
25,1956,4,0.0023887264
26,1956,4,0.0023208254
27,1956,4,0.0022700151
28,1956,4,0.0022321155
29,1956,4,0.0022039861
30,1956,4,0.002183253
31,1956,4,0.0021681135
32,1956,4,0.0021571952
33,1956,4,0.0021494503
34,1956,4,0.0021440801
35,1956,4,0.0021404748
36,1956,4,0.0021381711
37,1956,4,0.0021368165
38,1956,4,0.0021368165
39,1956,4,0.0021368165
40,1956,4,0.0021368165
1,1957,4,1.0260927e-11
2,1957,4,1.0260927e-11
3,1957,4,1.1096745e-06
4,1957,4,4.3050512e-06
5,1957,4,3.9888835e-05
6,1957,4,0.00031293833
7,1957,4,0.0012322291
8,1957,4,0.0025880084
9,1957,4,0.0048879367
10,1957,4,0.008515779
11,1957,4,0.012722976
12,1957,4,0.016030811
13,1957,4,0.017249748
14,1957,4,0.016309514
15,1957,4,0.014319158
16,1957,4,0.012241576
17,1957,4,0.010459432
18,1957,4,0.009049237
19,1957,4,0.00797201
20,1957,4,0.007160908
21,1957,4,0.006552988
22,1957,4,0.006097477
23,1957,4,0.00575575
24,1957,4,0.005499071
25,1957,4,0.005306184
26,1957,4,0.005161332
27,1957,4,0.0050527762
28,1957,4,0.0049717087
29,1957,4,0.0049114842
30,1957,4,0.0048670631
31,1957,4,0.004834609
32,1957,4,0.0048111933
33,1957,4,0.0047945785
34,1957,4,0.004783054
35,1957,4,0.0047753166
36,1957,4,0.0047703707
37,1957,4,0.0047674637
38,1957,4,0.0047674637
39,1957,4,0.0047674637
40,1957,4,0.0047674637
1,1958,4,1.1965333e-11
2,1958,4,1.1965333e-11
3,1958,4,1.39381018e-06
4,1958,4,5.4072266e-06
5,1958,4,4.9757872e-05
6,1958,4,0.00036642549
7,1958,4,0.0013995329
8,1958,4,0.0029370858
9,1958,4,0.005568796
10,1958,4,0.009741551
11,1958,4,0.014618935
12,1958,4,0.018508136
13,1958,4,0.020016311
14,1958,4,0.019022887
15,1958,4,0.016782927
16,1958,4,0.014409807
17,1958,4,0.012357016
18,1958,4,0.010723135
19,1958,4,0.009469573
20,1958,4,0.0085225279
21,1958,4,0.007810874
22,1958,4,0.0072765596
23,1958,4,0.0068750846
24,1958,4,0.0065731588
25,1958,4,0.006346054
26,1958,4,0.0061753805
27,1958,4,0.0060473987
28,1958,4,0.0059517813
29,1958,4,0.0058807237
30,1958,4,0.005828299
31,1958,4,0.0057899897
32,1958,4,0.0057623433
33,1958,4,0.0057427252
34,1958,4,0.0057291163
35,1958,4,0.005719979
36,1958,4,0.0057141381
37,1958,4,0.0057107046
38,1958,4,0.0057107046
39,1958,4,0.0057107046
40,1958,4,0.0057107046
1,1959,4,1.0893483e-11
2,1959,4,1.0893483e-11
3,1959,4,1.4071123e-06
4,1959,4,5.4586421e-06
5,1959,4,4.9789886e-05
6,1959,4,0.00033568592
7,1959,4,0.0012224258
8,1959,4,0.0025621291
9,1959,4,0.0048885378
10,1959,4,0.008607634
11,1959,4,0.013008441
12,1959,4,0.016593423
13,1959,4,0.018086596
14,1959,4,0.017324719
15,1959,4,0.015397542
16,1959,4,0.013305611
17,1959,4,0.011471833
18,1959,4,0.00999893
19,1959,4,0.008861257
20,1959,4,0.007997369
21,1959,4,0.007345653
22,1959,4,0.006854856
23,1959,4,0.006485212
24,1959,4,0.006206718
25,1959,4,0.005996943
26,1959,4,0.0058391193
27,1959,4,0.005720675
28,1959,4,0.005632123
29,1959,4,0.0055662832
30,1959,4,0.005517688
31,1959,4,0.0054821661
32,1959,4,0.0054565267
33,1959,4,0.0054383294
34,1959,4,0.0054257031
35,1959,4,0.0054172258
36,1959,4,0.0054118052
37,1959,4,0.0054086182
38,1959,4,0.0054086182
39,1959,4,0.0054086182
40,1959,4,0.0054086182
1,1960,4,1.4845403e-11
2,1960,4,1.4845403e-11
3,1960,4,1.7126056e-06
4,1960,4,6.6440008e-06
5,1960,4,6.1192113e-05
6,1960,4,0.00045437258
7,1960,4,0.0017426551
8,1960,4,0.0036575638
9,1960,4,0.0069311387
10,1960,4,0.01211793
11,1960,4,0.018174103
12,1960,4,0.022994099
13,1960,4,0.02485078
14,1960,4,0.023601013
15,1960,4,0.020808336
16,1960,4,0.017855712
17,1960,4,0.015304565
18,1960,4,0.013275643
19,1960,4,0.011719912
20,1960,4,0.010545113
21,1960,4,0.009662624
22,1960,4,0.0090002255
23,1960,4,0.008502613
24,1960,4,0.0081284507
25,1960,4,0.0078470465
26,1960,4,0.0076355857
27,1960,4,0.0074770316
28,1960,4,0.0073585809
29,1960,4,0.0072705587
30,1960,4,0.0072056195
31,1960,4,0.0071581653
32,1960,4,0.0071239227
33,1960,4,0.0070996236
34,1960,4,0.0070827684
35,1960,4,0.0070714496
36,1960,4,0.0070642148
37,1960,4,0.0070599614
38,1960,4,0.0070599614
39,1960,4,0.0070599614
40,1960,4,0.0070599614
1,1961,4,1.8164028e-11
2,1961,4,1.8164028e-11
3,1961,4,1.5979221e-06
4,1961,4,6.1997788e-06
5,1961,4,5.8704835e-05
6,1961,4,0.00054843834
7,1961,4,0.0023185313
8,1961,4,0.0048779954
9,1961,4,0.009133838
10,1961,4,0.015767717
11,1961,4,0.023320551
12,1961,4,0.029058961
13,1961,4,0.030898201
14,1961,4,0.028855683
15,1961,4,0.025034932
16,1961,4,0.021175207
17,1961,4,0.017927266
18,1961,4,0.015392161
19,1961,4,0.013475703
20,1961,4,0.01204433
21,1961,4,0.010978291
22,1961,4,0.010183467
23,1961,4,0.009589499
24,1961,4,0.009144708
25,1961,4,0.008811253
26,1961,4,0.008561301
27,1961,4,0.00837425
28,1961,4,0.008234718
29,1961,4,0.008131152
30,1961,4,0.008054816
31,1961,4,0.007999073
32,1961,4,0.00795887
33,1961,4,0.007930352
34,1961,4,0.007910578
35,1961,4,0.007897302
36,1961,4,0.00788882
37,1961,4,0.007883831
38,1961,4,0.007883831
39,1961,4,0.007883831
40,1961,4,0.007883831
1,1962,4,1.6507945e-11
2,1962,4,1.6507945e-11
3,1962,4,1.4954209e-06
4,1962,4,5.8020065e-06
5,1962,4,5.4755811e-05
6,1962,4,0.00049908662
7,1962,4,0.0020909692
8,1962,4,0.0043982847
9,1962,4,0.008244365
10,1962,4,0.014248441
11,1962,4,0.021100258
12,1962,4,0.02632928
13,1962,4,0.028038376
14,1962,4,0.026226645
15,1962,4,0.022789295
16,1962,4,0.019302921
17,1962,4,0.016362087
18,1962,4,0.014062688
19,1962,4,0.012322083
20,1962,4,0.011020689
21,1962,4,0.010050652
22,1962,4,0.009326938
23,1962,4,0.008785832
24,1962,4,0.008380465
25,1962,4,0.0080764688
26,1962,4,0.0078485456
27,1962,4,0.007677944
28,1962,4,0.0075506651
29,1962,4,0.0074561843
30,1962,4,0.0073865365
31,1962,4,0.0073356734
32,1962,4,0.0072989894
33,1962,4,0.0072729662
34,1962,4,0.0072549214
35,1962,4,0.0072428085
36,1962,4,0.0072350653
37,1962,4,0.0072305145
38,1962,4,0.0072305145
39,1962,4,0.0072305145
40,1962,4,0.0072305145
1,1963,4,2.0249523e-11
2,1963,4,2.0249523e-11
3,1963,4,2.1571193e-06
4,1963,4,8.368728e-06
5,1963,4,7.7653919e-05
6,1963,4,0.00061707649
7,1963,4,0.0024440293
8,1963,4,0.0051338671
9,1963,4,0.009689185
10,1963,4,0.016867533
11,1963,4,0.025179678
12,1963,4,0.031697071
13,1963,4,0.034074101
14,1963,4,0.032184766
15,1963,4,0.028230279
16,1963,4,0.024113979
17,1963,4,0.020588655
18,1963,4,0.017802226
19,1963,4,0.01567551
20,1963,4,0.014075229
21,1963,4,0.012876426
22,1963,4,0.011978526
23,1963,4,0.01130512
24,1963,4,0.010799434
25,1963,4,0.010419494
26,1963,4,0.010134215
27,1963,4,0.00992044
28,1963,4,0.00976081
29,1963,4,0.009642233
30,1963,4,0.009554775
31,1963,4,0.009490881
32,1963,4,0.009444784
33,1963,4,0.009412073
34,1963,4,0.009389389
35,1963,4,0.009374157
36,1963,4,0.009364421
37,1963,4,0.009358698
38,1963,4,0.009358698
39,1963,4,0.009358698
40,1963,4,0.009358698
1,1964,4,1.5325652e-11
2,1964,4,1.5325652e-11
3,1964,4,1.3314961e-06
4,1964,4,5.1661024e-06
5,1964,4,4.898781e-05
6,1964,4,0.00046248492
7,1964,4,0.0019624939
8,1964,4,0.0041292855
9,1964,4,0.0077285172
10,1964,4,0.013335433
11,1964,4,0.019712837
12,1964,4,0.024549193
13,1964,4,0.026086486
14,1964,4,0.024345877
15,1964,4,0.021108593
16,1964,4,0.017843696
17,1964,4,0.015099036
18,1964,4,0.012958307
19,1964,4,0.011340886
20,1964,4,0.010133387
21,1964,4,0.009234393
22,1964,4,0.0085642973
23,1964,4,0.008063645
24,1964,4,0.0076887977
25,1964,4,0.0074078137
26,1964,4,0.0071972167
27,1964,4,0.0070396262
28,1964,4,0.0069220804
29,1964,4,0.0068348372
30,1964,4,0.0067705332
31,1964,4,0.0067235791
32,1964,4,0.0066897154
33,1964,4,0.0066656952
34,1964,4,0.0066490391
35,1964,4,0.0066378586
36,1964,4,0.0066307131
37,1964,4,0.0066265125
38,1964,4,0.0066265125
39,1964,4,0.0066265125
40,1964,4,0.0066265125
1,1965,4,1.3383933e-11
2,1965,4,1.3383933e-11
3,1965,4,1.72066044e-06
4,1965,4,6.6750072e-06
5,1965,4,6.0908157e-05
6,1965,4,0.00041230713
7,1965,4,0.0015049445
8,1965,4,0.003154472
9,1965,4,0.006016841
10,1965,4,0.010590897
11,1965,4,0.016000148
12,1965,4,0.02040212
13,1965,4,0.02222958
14,1965,4,0.021285121
15,1965,4,0.018910746
16,1965,4,0.016336517
17,1965,4,0.014081433
18,1965,4,0.0122709354
19,1965,4,0.0108729587
20,1965,4,0.0098116693
21,1965,4,0.0090111848
22,1965,4,0.008408437
23,1965,4,0.0079545293
24,1965,4,0.007612581
25,1965,4,0.0073550241
26,1965,4,0.0071612635
27,1965,4,0.0070158526
28,1965,4,0.0069071455
29,1965,4,0.0068263207
30,1965,4,0.0067666679
31,1965,4,0.0067230623
32,1965,4,0.0066915889
33,1965,4,0.0066692499
34,1965,4,0.0066537524
35,1965,4,0.0066433462
36,1965,4,0.0066366926
37,1965,4,0.0066327805
38,1965,4,0.0066327805
39,1965,4,0.0066327805
40,1965,4,0.0066327805
1,1966,4,1.8348749e-11
2,1966,4,1.8348749e-11
3,1966,4,1.4166227e-06
4,1966,4,5.4967136e-06
5,1966,4,5.2882727e-05
6,1966,4,0.00055103471
7,1966,4,0.0024160876
8,1966,4,0.0050875391
9,1966,4,0.0094861143
10,1966,4,0.016301653
11,1966,4,0.02398801
12,1966,4,0.029721607
13,1966,4,0.031407829
14,1966,4,0.029140708
15,1966,4,0.025120768
16,1966,4,0.021123694
17,1966,4,0.017792496
18,1966,4,0.015210718
19,1966,4,0.013269628
20,1966,4,0.011826097
21,1966,4,0.010754666
22,1966,4,0.009957975
23,1966,4,0.009363876
24,1966,4,0.0089197305
25,1966,4,0.0085871937
26,1966,4,0.0083381871
27,1966,4,0.0081519903
28,1966,4,0.0080131842
29,1966,4,0.0079102075
30,1966,4,0.0078343303
31,1966,4,0.007778941
32,1966,4,0.007739003
33,1966,4,0.0077106779
34,1966,4,0.0076910403
35,1966,4,0.0076778572
36,1966,4,0.007669434
37,1966,4,0.0076644815
38,1966,4,0.0076644815
39,1966,4,0.0076644815
40,1966,4,0.0076644815
1,1967,4,1.1216368e-11
2,1967,4,1.1216368e-11
3,1967,4,1.1370713e-06
4,1967,4,4.4114508e-06
5,1967,4,4.1135828e-05
6,1967,4,0.00034093161
7,1967,4,0.0013754014
8,1967,4,0.002890462
9,1967,4,0.005442772
10,1967,4,0.009452312
11,1967,4,0.014073059
12,1967,4,0.017664622
13,1967,4,0.018931055
14,1967,4,0.017824925
15,1967,4,0.015587616
16,1967,4,0.013278875
17,1967,4,0.011311483
18,1967,4,0.009761948
19,1967,4,0.00858244
20,1967,4,0.007696734
21,1967,4,0.007034302
22,1967,4,0.006538766
23,1967,4,0.006167489
24,1967,4,0.005888896
25,1967,4,0.0056797049
26,1967,4,0.005522707
27,1967,4,0.0054051027
28,1967,4,0.0053173091
29,1967,4,0.0052521083
30,1967,4,0.0052040273
31,1967,4,0.0051689048
32,1967,4,0.0051435666
33,1967,4,0.0051255902
34,1967,4,0.005113124
35,1967,4,0.0051047535
36,1967,4,0.0050994036
37,1967,4,0.0050962583
38,1967,4,0.0050962583
39,1967,4,0.0050962583
40,1967,4,0.0050962583
1,1968,4,1.441052e-11
2,1968,4,4.9678456796647e-05
3,1968,4,8.50077586e-05
4,1968,4,0.000162915934
5,1968,4,0.000199375923
6,1968,4,0.0005335375
7,1968,4,0.001836144
8,1968,4,0.0037811191
9,1968,4,0.0070522967
10,1968,4,0.012159383
11,1968,4,0.018024997
12,1968,4,0.022568104
13,1968,4,0.024143049
14,1968,4,0.022700885
15,1968,4,0.019829367
16,1968,4,0.016876938
17,1968,4,0.014365804
18,1968,4,0.012390491
19,1968,4,0.010888237
20,1968,4,0.009760942
21,1968,4,0.00891826
22,1968,4,0.008288139
23,1968,4,0.0078161754
24,1968,4,0.007462117
25,1968,4,0.0071963101
26,1968,4,0.0069968513
27,1968,4,0.0068474591
28,1968,4,0.0067359475
29,1968,4,0.0066531384
30,1968,4,0.0065920764
31,1968,4,0.006547475
32,1968,4,0.0065153011
33,1968,4,0.0064924764
34,1968,4,0.0064766476
35,1968,4,0.0064660215
36,1968,4,0.0064592317
37,1968,4,0.006455239
38,1968,4,0.006455239
39,1968,4,0.006455239
40,1968,4,0.006455239
1,1969,4,1.7900073e-11
2,1969,4,1.7900073e-11
3,1969,4,1.532252e-06
4,1969,4,5.9450628e-06
5,1969,4,5.6472413e-05
6,1969,4,0.00053982782
7,1969,4,0.0023007353
8,1969,4,0.0048414771
9,1969,4,0.009056845
10,1969,4,0.015618859
11,1969,4,0.023074125
12,1969,4,0.028715576
13,1969,4,0.030491183
14,1969,4,0.028434554
15,1969,4,0.024634867
16,1969,4,0.020810153
17,1969,4,0.017598617
18,1969,4,0.015095863
19,1969,4,0.013206148
20,1969,4,0.011796092
21,1969,4,0.010746714
22,1969,4,0.009964776
23,1969,4,0.009380709
24,1969,4,0.008943493
25,1969,4,0.008615809
26,1969,4,0.008370241
27,1969,4,0.008186498
28,1969,4,0.008049456
29,1969,4,0.007947748
30,1969,4,0.007872786
31,1969,4,0.00781805
32,1969,4,0.007778576
33,1969,4,0.007750577
34,1969,4,0.007731163
35,1969,4,0.00771813
36,1969,4,0.0077098
37,1969,4,0.007704904
38,1969,4,0.007704904
39,1969,4,0.007704904
40,1969,4,0.007704904
1,1970,4,1.3795082e-11
2,1970,4,8.140498376465e-06
3,1970,4,1.37465171e-05
4,1970,4,2.2967129e-05
5,1970,4,6.992512e-05
6,1970,4,0.00042943805
7,1970,4,0.0016061911
8,1970,4,0.0033652311
9,1970,4,0.006381948
10,1970,4,0.011167996
11,1970,4,0.016773883
12,1970,4,0.021262084
13,1970,4,0.023025752
14,1970,4,0.021913201
15,1970,4,0.019358065
16,1970,4,0.016639848
17,1970,4,0.014283139
18,1970,4,0.012404386
19,1970,4,0.010961248
20,1970,4,0.009870004
21,1970,4,0.009049423
22,1970,4,0.008432993
23,1970,4,0.007969624
24,1970,4,0.007621039
25,1970,4,0.007358772
26,1970,4,0.007161634
27,1970,4,0.0070137856
28,1970,4,0.0069033125
29,1970,4,0.0068212075
30,1970,4,0.0067606276
31,1970,4,0.0067163561
32,1970,4,0.0066844078
33,1970,4,0.006661734
34,1970,4,0.0066460073
35,1970,4,0.0066354462
36,1970,4,0.0066286951
37,1970,4,0.0066247258
38,1970,4,0.0066247258
39,1970,4,0.0066247258
40,1970,4,0.0066247258
1,1971,4,1.36229e-11
2,1971,4,0.000105809846937209
3,1971,4,0.0001581310873
4,1971,4,0.000218137869
5,1971,4,0.000188218507
6,1971,4,0.00049242847
7,1971,4,0.0018285752
8,1971,4,0.0037881673
9,1971,4,0.007004573
10,1971,4,0.011946154
11,1971,4,0.017529246
12,1971,4,0.021730133
13,1971,4,0.023000157
14,1971,4,0.021380315
15,1971,4,0.018465638
16,1971,4,0.015554383
17,1971,4,0.013121332
18,1971,4,0.011231765
19,1971,4,0.009808835
20,1971,4,0.008749303
21,1971,4,0.007962098
22,1971,4,0.007376285
23,1971,4,0.006939165
24,1971,4,0.006612215
25,1971,4,0.0063673284
26,1971,4,0.0061839008
27,1971,4,0.0060467084
28,1971,4,0.005944414
29,1971,4,0.0058685136
30,1971,4,0.0058125824
31,1971,4,0.0057717492
32,1971,4,0.0057423033
33,1971,4,0.0057214205
34,1971,4,0.0057069404
35,1971,4,0.0056972194
36,1971,4,0.0056910092
37,1971,4,0.005687359
38,1971,4,0.005687359
39,1971,4,0.005687359
40,1971,4,0.005687359
1,1972,4,2.03994e-11
2,1972,4,0.00391620708
3,1972,4,0.00437703451
4,1972,4,0.00293641594
5,1972,4,0.00096070238
6,1972,4,0.0008456445
7,1972,4,0.0022745224
8,1972,4,0.004606641
9,1972,4,0.008569168
10,1972,4,0.01466294
11,1972,4,0.021654495
12,1972,4,0.027202092
13,1972,4,0.029326534
14,1972,4,0.027826111
15,1972,4,0.024520925
16,1972,4,0.021033735
17,1972,4,0.018023309
18,1972,4,0.015630359
19,1972,4,0.013796157
20,1972,4,0.012411444
21,1972,4,0.011371479
22,1972,4,0.010591
23,1972,4,0.010004755
24,1972,4,0.009563988
25,1972,4,0.009232517
26,1972,4,0.0089834484
27,1972,4,0.0087967039
28,1972,4,0.0086571973
29,1972,4,0.0085535298
30,1972,4,0.0084770504
31,1972,4,0.0084211642
32,1972,4,0.0083808379
33,1972,4,0.0083522209
34,1972,4,0.0083323704
35,1972,4,0.008319042
36,1972,4,0.0083105217
37,1972,4,0.0083055138
38,1972,4,0.0083055138
39,1972,4,0.0083055138
40,1972,4,0.0083055138
1,1973,4,1.7663494e-11
2,1973,4,0.0028863213
3,1973,4,0.0032823071
4,1973,4,0.0023597925
5,1973,4,0.00086805755
6,1973,4,0.0008013804
7,1973,4,0.0024514917
8,1973,4,0.0049629416
9,1973,4,0.008963526
10,1973,4,0.014873479
11,1973,4,0.021284479
12,1973,4,0.025836425
13,1973,4,0.02682164
14,1973,4,0.024448199
15,1973,4,0.020709951
16,1973,4,0.017133075
17,1973,4,0.014223433
18,1973,4,0.01200904
19,1973,4,0.010367964
20,1973,4,0.009161553
21,1973,4,0.008274374
22,1973,4,0.007619553
23,1973,4,0.007134113
24,1973,4,0.00677289
25,1973,4,0.006503432
26,1973,4,0.00630224
27,1973,4,0.006152137
28,1973,4,0.006040435
29,1973,4,0.005957679
30,1973,4,0.005896771
31,1973,4,0.005852343
32,1973,4,0.005820328
33,1973,4,0.005797637
34,1973,4,0.005781908
35,1973,4,0.005771353
36,1973,4,0.005764613
37,1973,4,0.005760649
38,1973,4,0.005760649
39,1973,4,0.005760649
40,1973,4,0.005760649
1,1974,4,1.5055869e-11
2,1974,4,0.0052458374
3,1974,4,0.0061052376
4,1974,4,0.004775343
5,1974,4,0.00200136251
6,1974,4,0.0012346783
7,1974,4,0.0021624973
8,1974,4,0.0039694609
9,1974,4,0.006775623
10,1974,4,0.010567869
11,1974,4,0.014617539
12,1974,4,0.017624873
13,1974,4,0.018389706
14,1974,4,0.01690625
15,1974,4,0.014454007
16,1974,4,0.012063663
17,1974,4,0.010094925
18,1974,4,0.008582205
19,1974,4,0.0074525
20,1974,4,0.006616844
21,1974,4,0.005999227
22,1974,4,0.005541529
23,1974,4,0.0052011321
24,1974,4,0.004947192
25,1974,4,0.0047573811
26,1974,4,0.0046154333
27,1974,4,0.0045094002
28,1974,4,0.004430416
29,1974,4,0.0043718554
30,1974,4,0.0043287285
31,1974,4,0.0042972573
32,1974,4,0.0042745727
33,1974,4,0.0042584857
34,1974,4,0.0042473368
35,1974,4,0.0042398532
36,1974,4,0.0042350721
37,1974,4,0.0042322613
38,1974,4,0.0042322613
39,1974,4,0.0042322613
40,1974,4,0.0042322613
1,1975,4,1.6146786e-11
2,1975,4,0.0027315425
3,1975,4,0.0035226843
4,1975,4,0.0036955956
5,1975,4,0.0021988598
6,1975,4,0.0015988036
7,1975,4,0.0026362804
8,1975,4,0.0047162281
9,1975,4,0.007946441
10,1975,4,0.012308946
11,1975,4,0.017169225
12,1975,4,0.02102331
13,1975,4,0.022281193
14,1975,4,0.020804544
15,1975,4,0.018057099
16,1975,4,0.015280877
17,1975,4,0.012943335
18,1975,4,0.0111178
19,1975,4,0.009737086
20,1975,4,0.008705438
21,1975,4,0.007936849
22,1975,4,0.00736365
23,1975,4,0.00693521
24,1975,4,0.006614324
25,1975,4,0.006373729
26,1975,4,0.006193365
27,1975,4,0.0060583817
28,1975,4,0.0059576832
29,1975,4,0.0058829395
30,1975,4,0.0058278448
31,1975,4,0.0057876132
32,1975,4,0.005758598
33,1975,4,0.0057380168
34,1975,4,0.0057237449
35,1975,4,0.0057141652
36,1975,4,0.0057080449
37,1975,4,0.0057044454
38,1975,4,0.0057044454
39,1975,4,0.0057044454
40,1975,4,0.0057044454
1,1976,4,3.3068521e-11
