year,season,fishery,area,catch
1965,4,2,1,796.716
1966,4,2,1,1041.47
1967,4,2,1,287.309
1968,4,2,1,218.867
1969,4,2,1,548.538
1970,4,2,1,1318.9
1971,4,2,1,299.063
1972,4,2,1,299.224
1973,4,2,1,773.01
1974,4,2,1,622.308
1975,4,2,1,775.454
1976,4,2,1,432.4
1977,4,2,1,257.133
1978,4,2,1,484.387
1979,4,2,1,952.849
1980,4,2,1,796.634
1981,4,2,1,748.863
1982,4,2,1,446.764
1983,4,2,1,385.1
1984,4,2,1,465.739
1985,4,2,1,371.413
1986,4,2,1,544.546
1987,4,2,1,657.855
1988,4,2,1,1091.84
1989,4,2,1,488.917
1990,4,2,1,346.222
1991,4,2,1,311.422
1992,4,2,1,404.158
1993,4,2,1,1140.17
1994,4,2,1,421.716
1995,4,2,1,639.255
1996,4,2,1,408.425
1997,4,2,1,354.582
1998,4,2,1,785.02
1999,4,2,1,304.414
2000,4,2,1,808.728
2001,4,2,1,298.831
2002,4,2,1,129.122
2003,4,2,1,768.649
2004,4,2,1,393.866
2005,4,2,1,464.94
2006,4,2,1,164.948
2007,4,2,1,266.978
2008,4,2,1,378.302
2009,4,2,1,233.644
2010,4,2,1,160.987
2011,4,2,1,268.583
2012,4,2,1,660.309
2013,4,2,1,273.13
2014,4,2,1,367.922
2015,4,2,1,367.96
2016,4,2,1,1330.93
2017,4,2,1,4166.06
2018,4,2,1,991.123
2019,4,2,1,1375.37
2020,4,2,1,1419.07
2021,4,2,1,1348.89
1952,4,3,1,0
1953,4,3,1,0
1954,4,3,1,0
1955,4,3,1,0
1956,4,3,1,0
1957,4,3,1,0
1958,4,3,1,0
1959,4,3,1,0
1960,4,3,1,0
1961,4,3,1,0
1962,4,3,1,0
1963,4,3,1,0
1964,4,3,1,0
1965,4,3,1,0
1966,4,3,1,0
1967,4,3,1,0
1968,4,3,1,0
1969,4,3,1,0
1970,4,3,1,0
1971,4,3,1,0
1972,4,3,1,0
1973,4,3,1,0
1974,4,3,1,0
1975,4,3,1,0
1976,4,3,1,0
1977,4,3,1,0
1978,4,3,1,0
1979,4,3,1,0
1980,4,3,1,0
1981,4,3,1,0
1982,4,3,1,0
1983,4,3,1,0
1984,4,3,1,0
1985,4,3,1,0
1986,4,3,1,0
1987,4,3,1,0
1988,4,3,1,0
1989,4,3,1,0
1990,4,3,1,38.0294
1991,4,3,1,87.9965
1992,4,3,1,68.1616
1993,4,3,1,132.665
1994,4,3,1,84.4442
1995,4,3,1,258.256
1996,4,3,1,170.244
1997,4,3,1,114.245
1998,4,3,1,216.731
1999,4,3,1,136.004
2000,4,3,1,291.732
2001,4,3,1,74.848
2002,4,3,1,63.432
2003,4,3,1,136.563
2004,4,3,1,292.993
2005,4,3,1,290.847
2006,4,3,1,219.864
2007,4,3,1,486.405
2008,4,3,1,197.518
2009,4,3,1,88.4489
2010,4,3,1,65.5992
2011,4,3,1,189.844
2012,4,3,1,268.548
2013,4,3,1,179.505
2014,4,3,1,130.208
2015,4,3,1,342.944
2016,4,3,1,665.473
2017,4,3,1,868.742
2018,4,3,1,372.966
2019,4,3,1,545.228
2020,4,3,1,484.437
2021,4,3,1,735.305
1952,4,4,4,867.923
1953,4,4,4,1372.19
1954,4,4,4,521.453
1955,4,4,4,685.159
1956,4,4,4,1405.91
1957,4,4,4,3769.52
1958,4,4,4,3325.18
1959,4,4,4,4288.1
1960,4,4,4,3454.89
1961,4,4,4,4794.85
1962,4,4,4,2655.14
1963,4,4,4,5685.66
1964,4,4,4,1363.21
1965,4,4,4,1503.29
1966,4,4,4,2331.75
1967,4,4,4,2289.76
1968,4,4,4,1741.43
1969,4,4,4,3714.3
1970,4,4,4,4085.36
1971,4,4,4,4493.17
1972,4,4,4,2295.74
1973,4,4,4,3857.17
1974,4,4,4,2200.33
1975,4,4,4,2145.55
1976,4,4,4,4106.2
1977,4,4,4,6099.51
1978,4,4,4,7198.47
1979,4,4,4,5665.82
1980,4,4,4,4389.49
1981,4,4,4,5240.34
1982,4,4,4,1961.98
1983,4,4,4,1664.07
1984,4,4,4,2019.18
1985,4,4,4,3598.15
1986,4,4,4,1500.64
1987,4,4,4,1784.9
1988,4,4,4,2525.6
1989,4,4,4,2809.19
1990,4,4,4,3000.17
1991,4,4,4,2256.55
1992,4,4,4,1774.94
1993,4,4,4,1471.97
1994,4,4,4,1945.42
1995,4,4,4,1038.89
1996,4,4,4,1359.67
1997,4,4,4,1608.66
1998,4,4,4,1708.54
1999,4,4,4,1252.65
2000,4,4,4,551.441
2001,4,4,4,1484.59
2002,4,4,4,2191.93
2003,4,4,4,703.269
2004,4,4,4,1056.84
2005,4,4,4,1134.16
2006,4,4,4,1034.43
2007,4,4,4,770.701
2008,4,4,4,502.716
2009,4,4,4,1441.01
2010,4,4,4,1970.94
2011,4,4,4,754.755
2012,4,4,4,288.02
2013,4,4,4,757.136
2014,4,4,4,2693.32
2015,4,4,4,1921.03
2016,4,4,4,650.584
2017,4,4,4,1060.2
2018,4,4,4,1059.9
2019,4,4,4,1151.71
2020,4,4,4,1533.11
2021,4,4,4,678.295
1952,4,5,4,0
1953,4,5,4,0
1954,4,5,4,0
1955,4,5,4,0
1956,4,5,4,0
1957,4,5,4,0
1958,4,5,4,0
1959,4,5,4,0
1960,4,5,4,0
1961,4,5,4,0
1962,4,5,4,0
1963,4,5,4,0
1964,4,5,4,0
1965,4,5,4,0
1966,4,5,4,0
1967,4,5,4,0
1968,4,5,4,0
1969,4,5,4,0
1970,4,5,4,0
1971,4,5,4,0
1972,4,5,4,0
1973,4,5,4,0
1974,4,5,4,0
1975,4,5,4,0
1976,4,5,4,0
1977,4,5,4,0
1978,4,5,4,0
1979,4,5,4,0
1980,4,5,4,0
1981,4,5,4,0
1982,4,5,4,0
1983,4,5,4,0
1984,4,5,4,0
1985,4,5,4,20.192
1986,4,5,4,1.635
1987,4,5,4,1.64648
1988,4,5,4,12.7275
1989,4,5,4,71.4781
1990,4,5,4,40.0465
1991,4,5,4,192.703
1992,4,5,4,325.266
1993,4,5,4,543.31
1994,4,5,4,1932.04
1995,4,5,4,2611.6
1996,4,5,4,3160.61
1997,4,5,4,1071.76
1998,4,5,4,1080.95
1999,4,5,4,1173.4
2000,4,5,4,712.46
2001,4,5,4,490.09
2002,4,5,4,802.801
2003,4,5,4,457.844
2004,4,5,4,395.511
2005,4,5,4,362.777
2006,4,5,4,346.321
2007,4,5,4,673.177
2008,4,5,4,626.21
2009,4,5,4,1280.97
2010,4,5,4,741.563
2011,4,5,4,1316.1
2012,4,5,4,1052.66
2013,4,5,4,1825.76
2014,4,5,4,1686.78
2015,4,5,4,1749.85
2016,4,5,4,4101.82
2017,4,5,4,4515.87
2018,4,5,4,2903.41
2019,4,5,4,1995.69
2020,4,5,4,1556
2021,4,5,4,1389.72
1952,4,6,2,0
1953,4,6,2,0
1954,4,6,2,0
1955,4,6,2,0
1956,4,6,2,0
1957,4,6,2,0
1958,4,6,2,706.976
1959,4,6,2,584.78
1960,4,6,2,573.383
1961,4,6,2,708.019
1962,4,6,2,686.032
1963,4,6,2,760.746
1964,4,6,2,866.391
1965,4,6,2,971.028
1966,4,6,2,1095.03
1967,4,6,2,1117.01
1968,4,6,2,1790.62
1969,4,6,2,1583.56
1970,4,6,2,2010.62
1971,4,6,2,1653.74
1972,4,6,2,1121.46
1973,4,6,2,2955.48
1974,4,6,2,2487.66
1975,4,6,2,3563.01
1976,4,6,2,3960.74
1977,4,6,2,5090.51
1978,4,6,2,8293.31
1979,4,6,2,10513.5
1980,4,6,2,9309.74
1981,4,6,2,8303.44
1982,4,6,2,7873.41
1983,4,6,2,8047.51
1984,4,6,2,7224.23
1985,4,6,2,6944.75
1986,4,6,2,6345.29
1987,4,6,2,7775.11
1988,4,6,2,8410.98
1989,4,6,2,7318.02
1990,4,6,2,7052.82
1991,4,6,2,6383.33
1992,4,6,2,6982.44
1993,4,6,2,6554.36
1994,4,6,2,6422.26
1995,4,6,2,7150.22
1996,4,6,2,10725.9
1997,4,6,2,8736.48
1998,4,6,2,9044.97
1999,4,6,2,10958.3
2000,4,6,2,11902.2
2001,4,6,2,14598.8
2002,4,6,2,14066.9
2003,4,6,2,13298
2004,4,6,2,13819.2
2005,4,6,2,11243.2
2006,4,6,2,10784.5
2007,4,6,2,11337.6
2008,4,6,2,11407.2
2009,4,6,2,14267.3
2010,4,6,2,13607.4
2011,4,6,2,14839.4
2012,4,6,2,13640.1
2013,4,6,2,14552.3
2014,4,6,2,17870.7
2015,4,6,2,14330.7
2016,4,6,2,14480.4
2017,4,6,2,8065.05
2018,4,6,2,13704.5
2019,4,6,2,10995.6
2020,4,6,2,8448.8
2021,4,6,2,9304.02
1952,4,7,2,1784.38
1953,4,7,2,2724
1954,4,7,2,1018.85
1955,4,7,2,944.456
1956,4,7,2,1509.5
1957,4,7,2,496.591
1958,4,7,2,1754.96
1959,4,7,2,3746.42
1960,4,7,2,1655.48
1961,4,7,2,5294.36
1962,4,7,2,3882.76
1963,4,7,2,5081.11
1964,4,7,2,2016.91
1965,4,7,2,5071.5
1966,4,7,2,4711.83
1967,4,7,2,3535.82
1968,4,7,2,1486.27
1969,4,7,2,2682.05
1970,4,7,2,1925.31
1971,4,7,2,1538
1972,4,7,2,1996.02
1973,4,7,2,2828.69
1974,4,7,2,5592.81
1975,4,7,2,4399.69
1976,4,7,2,3728.07
1977,4,7,2,1403.27
1978,4,7,2,5077.64
1979,4,7,2,3340.43
1980,4,7,2,3978.23
1981,4,7,2,679.627
1982,4,7,2,927.47
1983,4,7,2,1583.32
1984,4,7,2,629.939
1985,4,7,2,692.851
1986,4,7,2,375.1
1987,4,7,2,452.264
1988,4,7,2,447.348
1989,4,7,2,766.956
1990,4,7,2,558.647
1991,4,7,2,399.223
1992,4,7,2,810.848
1993,4,7,2,520.22
1994,4,7,2,328.911
1995,4,7,2,739.425
1996,4,7,2,349.43
1997,4,7,2,172.03
1998,4,7,2,147.08
1999,4,7,2,302.987
2000,4,7,2,170.647
2001,4,7,2,395.458
2002,4,7,2,56.1476
2003,4,7,2,97.0752
2004,4,7,2,199.404
2005,4,7,2,115.644
2006,4,7,2,134.608
2007,4,7,2,203.119
2008,4,7,2,69.3447
2009,4,7,2,228.689
2010,4,7,2,135.741
2011,4,7,2,67.2089
2012,4,7,2,33.0685
2013,4,7,2,32.4173
2014,4,7,2,74.7353
2015,4,7,2,101.46
2016,4,7,2,330.499
2017,4,7,2,272.406
2018,4,7,2,330.456
2019,4,7,2,717.335
2020,4,7,2,136.975
2021,4,7,2,92.3941
1952,4,8,3,1084.6
1953,4,8,3,230.613
1954,4,8,3,259.76
1955,4,8,3,394.426
1956,4,8,3,1576.57
1957,4,8,3,5421.11
1958,4,8,3,512.656
1959,4,8,3,591.73
1960,4,8,3,1999.93
1961,4,8,3,1872.14
1962,4,8,3,999.76
1963,4,8,3,687.111
1964,4,8,3,757.549
1965,4,8,3,176.246
1966,4,8,3,927.431
1967,4,8,3,559.805
1968,4,8,3,473.772
1969,4,8,3,89.5002
1970,4,8,3,202.552
1971,4,8,3,2294.73
1972,4,8,3,577.476
1973,4,8,3,596.353
1974,4,8,3,833.75
1975,4,8,3,1254.72
1976,4,8,3,514.38
1977,4,8,3,1104.6
1978,4,8,3,1445.25
1979,4,8,3,1429.16
1980,4,8,3,2698.27
1981,4,8,3,2514.24
1982,4,8,3,1794.47
1983,4,8,3,1889.59
1984,4,8,3,934.585
1985,4,8,3,1469.37
1986,4,8,3,946.33
1987,4,8,3,41.9607
1988,4,8,3,279.866
1989,4,8,3,389.042
1990,4,8,3,859.984
1991,4,8,3,658.775
1992,4,8,3,322.126
1993,4,8,3,20.1101
1994,4,8,3,424.534
1995,4,8,3,153.416
1996,4,8,3,1.43957
1997,4,8,3,382.628
1998,4,8,3,158.891
1999,4,8,3,150.417
2000,4,8,3,174.304
2001,4,8,3,435.557
2002,4,8,3,605.44
2003,4,8,3,337.446
2004,4,8,3,411.542
2005,4,8,3,243.958
2006,4,8,3,576.404
2007,4,8,3,285.187
2008,4,8,3,316.095
2009,4,8,3,1441.44
2010,4,8,3,1542.31
2011,4,8,3,1061.1
2012,4,8,3,792.597
2013,4,8,3,509.684
2014,4,8,3,2083.15
2015,4,8,3,1346.42
2016,4,8,3,875.943
2017,4,8,3,906.138
2018,4,8,3,1518.88
2019,4,8,3,1606.81
2020,4,8,3,546.818
2021,4,8,3,873.374
1952,4,9,4,2010.81
1953,4,9,4,1822.48
1954,4,9,4,66.415
1955,4,9,4,949.888
1956,4,9,4,577.825
1957,4,9,4,3636.66
1958,4,9,4,867.92
1959,4,9,4,1705.84
1960,4,9,4,1714.65
1961,4,9,4,2272.79
1962,4,9,4,3016.13
1963,4,9,4,3875.36
1964,4,9,4,1793.51
1965,4,9,4,949.123
1966,4,9,4,1757.96
1967,4,9,4,1443.97
1968,4,9,4,1679.29
1969,4,9,4,1734.52
1970,4,9,4,578.956
1971,4,9,4,960.678
1972,4,9,4,1527.39
1973,4,9,4,597.925
1974,4,9,4,806.395
1975,4,9,4,2906.43
1976,4,9,4,4151.3
1977,4,9,4,5274.55
1978,4,9,4,4106.47
1979,4,9,4,7067.56
1980,4,9,4,3985.51
1981,4,9,4,1970.03
1982,4,9,4,5655.23
1983,4,9,4,7425.17
1984,4,9,4,3909.07
1985,4,9,4,3530.67
1986,4,9,4,4136.84
1987,4,9,4,3633.53
1988,4,9,4,1460.18
1989,4,9,4,2902.6
1990,4,9,4,1683.64
1991,4,9,4,1355.1
1992,4,9,4,2644.16
1993,4,9,4,2238.09
1994,4,9,4,5186.62
1995,4,9,4,2517.59
1996,4,9,4,11744.9
1997,4,9,4,2376.77
1998,4,9,4,2867.29
1999,4,9,4,4378.6
2000,4,9,4,3148.85
2001,4,9,4,2725.85
2002,4,9,4,5790.84
2003,4,9,4,3706.94
2004,4,9,4,7247.26
2005,4,9,4,5590.85
2006,4,9,4,1819.3
2007,4,9,4,4166.45
2008,4,9,4,2756.85
2009,4,9,4,3703.53
2010,4,9,4,3402.31
2011,4,9,4,2525.22
2012,4,9,4,3707.98
2013,4,9,4,3341.72
2014,4,9,4,4214.91
2015,4,9,4,4955.13
2016,4,9,4,3393.71
2017,4,9,4,2212.15
2018,4,9,4,2087.31
2019,4,9,4,4480.34
2020,4,9,4,2587.87
2021,4,9,4,3456.82
1952,4,10,5,0
1953,4,10,5,0
1954,4,10,5,0
1955,4,10,5,0
1956,4,10,5,0
1957,4,10,5,0
1958,4,10,5,0
1959,4,10,5,0
1960,4,10,5,0
1961,4,10,5,0
1962,4,10,5,0
1963,4,10,5,0
1964,4,10,5,0
1965,4,10,5,0
1966,4,10,5,0
1967,4,10,5,0
1968,4,10,5,0
1969,4,10,5,0
1970,4,10,5,0
1971,4,10,5,0
1972,4,10,5,0
1973,4,10,5,0
1974,4,10,5,0
1975,4,10,5,0
1976,4,10,5,0
1977,4,10,5,0
1978,4,10,5,0
1979,4,10,5,0
1980,4,10,5,0
1981,4,10,5,0
1982,4,10,5,0
1983,4,10,5,0
1984,4,10,5,0
1985,4,10,5,10.681
1986,4,10,5,3.58239
1987,4,10,5,294.881
1988,4,10,5,316.537
1989,4,10,5,128.22
1990,4,10,5,157.711
1991,4,10,5,416.926
1992,4,10,5,393.753
1993,4,10,5,304.989
1994,4,10,5,308.557
1995,4,10,5,281.531
1996,4,10,5,595.811
1997,4,10,5,173.452
1998,4,10,5,706.806
1999,4,10,5,301.686
2000,4,10,5,416.449
2001,4,10,5,553.485
2002,4,10,5,773.884
2003,4,10,5,797.559
2004,4,10,5,679.923
2005,4,10,5,405.887
2006,4,10,5,371.159
2007,4,10,5,287.113
2008,4,10,5,198.352
2009,4,10,5,203.774
2010,4,10,5,234.804
2011,4,10,5,222.964
2012,4,10,5,235.23
2013,4,10,5,229.474
2014,4,10,5,226.167
2015,4,10,5,345.158
2016,4,10,5,75.9307
2017,4,10,5,299.532
2018,4,10,5,144.201
2019,4,10,5,360.775
2020,4,10,5,378.63
2021,4,10,5,213.545
1952,4,11,5,314.093
1953,4,11,5,1475.59
1954,4,11,5,4383.08
1955,4,11,5,375.26
1956,4,11,5,1122.96
1957,4,11,5,4963.92
1958,4,11,5,3439.54
1959,4,11,5,511.451
1960,4,11,5,1204.41
1961,4,11,5,1728.5
1962,4,11,5,1209.36
1963,4,11,5,2832.66
1964,4,11,5,1318.76
1965,4,11,5,994.77
1966,4,11,5,1932.84
1967,4,11,5,660.535
1968,4,11,5,251.654
1969,4,11,5,599.536
1970,4,11,5,2178.31
1971,4,11,5,1269.09
1972,4,11,5,769.648
1973,4,11,5,2038.07
1974,4,11,5,869.182
1975,4,11,5,359.285
1976,4,11,5,1072.8
1977,4,11,5,870.995
1978,4,11,5,1219.98
1979,4,11,5,2294
1980,4,11,5,2395.19
1981,4,11,5,2616.45
1982,4,11,5,637.315
1983,4,11,5,2053.61
1984,4,11,5,632.42
1985,4,11,5,940.753
1986,4,11,5,477.898
1987,4,11,5,948.819
1988,4,11,5,1686.96
1989,4,11,5,544.54
1990,4,11,5,449.282
1991,4,11,5,604.608
1992,4,11,5,686.599
1993,4,11,5,264.999
1994,4,11,5,866.902
1995,4,11,5,1097.44
1996,4,11,5,481.497
1997,4,11,5,414.651
1998,4,11,5,370.786
1999,4,11,5,179.222
2000,4,11,5,385.845
2001,4,11,5,549.363
2002,4,11,5,1039.15
2003,4,11,5,1170.48
2004,4,11,5,1792.58
2005,4,11,5,721.724
2006,4,11,5,1057.36
2007,4,11,5,1390.31
2008,4,11,5,1663.54
2009,4,11,5,1531.47
2010,4,11,5,2578.98
2011,4,11,5,1900.38
2012,4,11,5,1395.95
2013,4,11,5,1091.46
2014,4,11,5,2033.83
2015,4,11,5,3005.55
2016,4,11,5,1247.82
2017,4,11,5,1192.27
2018,4,11,5,1385.46
2019,4,11,5,1426.11
2020,4,11,5,1262.23
2021,4,11,5,1027.98
1952,4,12,5,0
1953,4,12,5,0
1954,4,12,5,187.886
1955,4,12,5,999.192
1956,4,12,5,788.516
1957,4,12,5,431.651
1958,4,12,5,1497.11
1959,4,12,5,641.303
1960,4,12,5,1855.67
1961,4,12,5,767.116
1962,4,12,5,251.328
1963,4,12,5,435.221
1964,4,12,5,431.57
1965,4,12,5,837.435
1966,4,12,5,1030.75
1967,4,12,5,444.433
1968,4,12,5,397.094
1969,4,12,5,1163.44
1970,4,12,5,483.76
1971,4,12,5,516.213
1972,4,12,5,775.066
1973,4,12,5,1236.16
1974,4,12,5,532.354
1975,4,12,5,419.67
1976,4,12,5,903.911
1977,4,12,5,460.839
1978,4,12,5,384.201
1979,4,12,5,1485.59
1980,4,12,5,957.391
1981,4,12,5,266.515
1982,4,12,5,314.326
1983,4,12,5,721.224
1984,4,12,5,182.196
1985,4,12,5,363.557
1986,4,12,5,75.5142
1987,4,12,5,644.766
1988,4,12,5,176.988
1989,4,12,5,533.817
1990,4,12,5,443.348
1991,4,12,5,236.367
1992,4,12,5,71.7137
1993,4,12,5,112.68
1994,4,12,5,494.257
1995,4,12,5,535.069
1996,4,12,5,891.649
1997,4,12,5,696.591
1998,4,12,5,826.636
1999,4,12,5,904.279
2000,4,12,5,753.995
2001,4,12,5,542.012
2002,4,12,5,1299.11
2003,4,12,5,1112.65
2004,4,12,5,2139.7
2005,4,12,5,1183.89
2006,4,12,5,656.207
2007,4,12,5,1240.66
2008,4,12,5,811.115
2009,4,12,5,2328.26
2010,4,12,5,1577.09
2011,4,12,5,1851.52
2012,4,12,5,1349.22
2013,4,12,5,1306.78
2014,4,12,5,908.732
2015,4,12,5,2211.95
2016,4,12,5,1583.27
2017,4,12,5,2646.41
2018,4,12,5,1485.99
2019,4,12,5,2004.75
2020,4,12,5,3051.57
2021,4,12,5,952.43
1952,4,13,4,0
1953,4,13,4,0
1954,4,13,4,0
1955,4,13,4,0
1956,4,13,4,0
1957,4,13,4,0
1958,4,13,4,0
1959,4,13,4,0
1960,4,13,4,0
1961,4,13,4,0
1962,4,13,4,0
1963,4,13,4,0
1964,4,13,4,0
1965,4,13,4,0
1966,4,13,4,0
1967,4,13,4,0
1968,4,13,4,32
1969,4,13,4,0
1970,4,13,4,10
1971,4,13,4,56.4
1972,4,13,4,35
1973,4,13,4,25.4
1974,4,13,4,280.2
1975,4,13,4,693.4
1976,4,13,4,1387.3
1977,4,13,4,654.2
1978,4,13,4,1850.6
1979,4,13,4,1651.2
1980,4,13,4,2223.7
1981,4,13,4,8575.7
1982,4,13,4,9401.9
1983,4,13,4,14053
1984,4,13,4,12255.2
1985,4,13,4,7015.5
1986,4,13,4,17350.1
1987,4,13,4,24150.5
1988,4,13,4,14916.7
1989,4,13,4,19943.7
1990,4,13,4,23439.6
1991,4,13,4,20838.7
1992,4,13,4,24618.5
1993,4,13,4,20671.8
1994,4,13,4,24533.2
1995,4,13,4,7539.9
1996,4,13,4,9568.5
1997,4,13,4,15022.9
1998,4,13,4,14665.9
1999,4,13,4,16925
2000,4,13,4,12969.1
2001,4,13,4,12651.5
2002,4,13,4,11109.6
2003,4,13,4,16915.6
2004,4,13,4,35181.9
2005,4,13,4,29228.5
2006,4,13,4,25604.8
2007,4,13,4,22216
2008,4,13,4,13230
2009,4,13,4,23963.8
2010,4,13,4,17687.4
2011,4,13,4,19319.9
2012,4,13,4,15123.9
2013,4,13,4,21067.6
2014,4,13,4,13691.9
2015,4,13,4,5104.4
2016,4,13,4,11711.7
2017,4,13,4,8974
2018,4,13,4,15829.1
2019,4,13,4,9492.4
2020,4,13,4,18371.3
2021,4,13,4,7386.7
1952,4,14,4,0
1953,4,14,4,0
1954,4,14,4,0
1955,4,14,4,0
1956,4,14,4,0
1957,4,14,4,0
1958,4,14,4,0
1959,4,14,4,0
1960,4,14,4,0
1961,4,14,4,0
1962,4,14,4,0
1963,4,14,4,0
1964,4,14,4,0
1965,4,14,4,0
1966,4,14,4,0
1967,4,14,4,0
1968,4,14,4,136.8
1969,4,14,4,0
1970,4,14,4,0
1971,4,14,4,0.1
1972,4,14,4,0.1
1973,4,14,4,1.6
1974,4,14,4,8.7
1975,4,14,4,9
1976,4,14,4,3.9
1977,4,14,4,119.3
1978,4,14,4,19.2
1979,4,14,4,979.4
1980,4,14,4,40.6
1981,4,14,4,1344.5
1982,4,14,4,2507.9
1983,4,14,4,3954.3
1984,4,14,4,2316.8
1985,4,14,4,1661.4
1986,4,14,4,9082.1
1987,4,14,4,3480.1
1988,4,14,4,4624.1
1989,4,14,4,4510
1990,4,14,4,3234.6
1991,4,14,4,13561.4
1992,4,14,4,18245.7
1993,4,14,4,22446
1994,4,14,4,24693.2
1995,4,14,4,33685.6
1996,4,14,4,2724.9
1997,4,14,4,33208.2
1998,4,14,4,45358.2
1999,4,14,4,25458.5
2000,4,14,4,24697.8
2001,4,14,4,12129.9
2002,4,14,4,13045
2003,4,14,4,6857.2
2004,4,14,4,6074.7
2005,4,14,4,7731.2
2006,4,14,4,17922.6
2007,4,14,4,13202
2008,4,14,4,18703
2009,4,14,4,5065.7
2010,4,14,4,24411.3
2011,4,14,4,28987
2012,4,14,4,11277.6
2013,4,14,4,14791.7
2014,4,14,4,2806.9
2015,4,14,4,20667.3
2016,4,14,4,10612.2
2017,4,14,4,9864.7
2018,4,14,4,21486.5
2019,4,14,4,14852.3
2020,4,14,4,9246.6
2021,4,14,4,35236.7
1952,4,15,4,0
1953,4,15,4,0
1954,4,15,4,0
1955,4,15,4,0
1956,4,15,4,0
1957,4,15,4,0
1958,4,15,4,0
1959,4,15,4,0
1960,4,15,4,0
1961,4,15,4,0
1962,4,15,4,0
1963,4,15,4,0
1964,4,15,4,0
1965,4,15,4,0
1966,4,15,4,0
1967,4,15,4,0
1968,4,15,4,0
1969,4,15,4,0
1970,4,15,4,0
1971,4,15,4,0
1972,4,15,4,0
1973,4,15,4,0
1974,4,15,4,0
1975,4,15,4,0
1976,4,15,4,0
1977,4,15,4,0
1978,4,15,4,0
1979,4,15,4,0
1980,4,15,4,0
1981,4,15,4,0
1982,4,15,4,2567.2
1983,4,15,4,1563.6
1984,4,15,4,2627.7
1985,4,15,4,69.4
1986,4,15,4,1011.8
1987,4,15,4,3447.4
1988,4,15,4,0
1989,4,15,4,355.2
1990,4,15,4,495.5
1991,4,15,4,1047.4
1992,4,15,4,1973.3
1993,4,15,4,1762.3
1994,4,15,4,1889.6
1995,4,15,4,541.5
1996,4,15,4,6759.1
1997,4,15,4,12174.9
1998,4,15,4,8041.3
1999,4,15,4,20064.9
2000,4,15,4,9363.5
2001,4,15,4,7635.6
2002,4,15,4,6082.7
2003,4,15,4,14839.5
2004,4,15,4,10079.8
2005,4,15,4,8422.1
2006,4,15,4,11468.6
2007,4,15,4,8060
2008,4,15,4,8012.2
2009,4,15,4,21126.6
2010,4,15,4,9532.6
2011,4,15,4,9610.9
2012,4,15,4,19551.7
2013,4,15,4,13146.7
2014,4,15,4,11337.2
2015,4,15,4,13663.1
2016,4,15,4,18614.9
2017,4,15,4,14412
2018,4,15,4,22394.2
2019,4,15,4,18306.9
2020,4,15,4,20120.3
2021,4,15,4,10724.9
1952,4,16,4,0
1953,4,16,4,0
1954,4,16,4,0
1955,4,16,4,0
1956,4,16,4,0
1957,4,16,4,0
1958,4,16,4,0
1959,4,16,4,0
1960,4,16,4,0
1961,4,16,4,0
1962,4,16,4,0
1963,4,16,4,0
1964,4,16,4,0
1965,4,16,4,0
1966,4,16,4,0
1967,4,16,4,0
1968,4,16,4,0
1969,4,16,4,0
1970,4,16,4,0
1971,4,16,4,0
1972,4,16,4,0
1973,4,16,4,0
1974,4,16,4,0
1975,4,16,4,0
1976,4,16,4,0
1977,4,16,4,0
1978,4,16,4,0
1979,4,16,4,0
1980,4,16,4,0
1981,4,16,4,0.4
1982,4,16,4,384.3
1983,4,16,4,3231.2
1984,4,16,4,33.8
1985,4,16,4,1314.4
1986,4,16,4,53.7
1987,4,16,4,2904.9
1988,4,16,4,53.5
1989,4,16,4,263.5
1990,4,16,4,6091.9
1991,4,16,4,755.9
1992,4,16,4,310.1
1993,4,16,4,832.2
1994,4,16,4,10418.5
1995,4,16,4,6.8
1996,4,16,4,1
1997,4,16,4,15156.2
1998,4,16,4,1681
1999,4,16,4,760.9
2000,4,16,4,6857
2001,4,16,4,8483.5
2002,4,16,4,6853.9
2003,4,16,4,2082.9
2004,4,16,4,283.5
2005,4,16,4,15749.4
2006,4,16,4,3616
2007,4,16,4,7861.1
2008,4,16,4,28363
2009,4,16,4,3003.5
2010,4,16,4,558.6
2011,4,16,4,8956.2
2012,4,16,4,12762.1
2013,4,16,4,9407.2
2014,4,16,4,32472
2015,4,16,4,8853.5
2016,4,16,4,5047.1
2017,4,16,4,10453
2018,4,16,4,8452.8
2019,4,16,4,7182.2
2020,4,16,4,13696.6
2021,4,16,4,8367.4
1952,4,17,2,0
1953,4,17,2,0
1954,4,17,2,0
1955,4,17,2,0
1956,4,17,2,0
1957,4,17,2,0
1958,4,17,2,0
1959,4,17,2,0
1960,4,17,2,0
1961,4,17,2,0
1962,4,17,2,0
1963,4,17,2,0
1964,4,17,2,0
1965,4,17,2,0
1966,4,17,2,0
1967,4,17,2,0
1968,4,17,2,0
1969,4,17,2,0
1970,4,17,2,5727.7
1971,4,17,2,6412.3
1972,4,17,2,6642
1973,4,17,2,7955.4
1974,4,17,2,9253.8
1975,4,17,2,9456.9
1976,4,17,2,7967.2
1977,4,17,2,11548.8
1978,4,17,2,6985.6
1979,4,17,2,9142.1
1980,4,17,2,8358.9
1981,4,17,2,9711.8
1982,4,17,2,8925.2
1983,4,17,2,10676.1
1984,4,17,2,10220.9
1985,4,17,2,11626.9
1986,4,17,2,10926
1987,4,17,2,8886.8
1988,4,17,2,9871.9
1989,4,17,2,10839.3
1990,4,17,2,15211.9
